OTU ID,kingdom,phylum,class,order,family,genus,species
OTU2608,Bacteria,p__unclassified_k__norank_d__Bacteria,c__unclassified_k__norank_d__Bacteria,o__unclassified_k__norank_d__Bacteria,f__unclassified_k__norank_d__Bacteria,g__unclassified_k__norank_d__Bacteria,s__unclassified_k__norank_d__Bacteria
OTU2609,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__norank_f__Caulobacteraceae,s__uncultured_bacterium_g__norank_f__Caulobacteraceae
OTU261,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__AKYG1722,g__norank_f__AKYG1722,s__unclassified_g__norank_f__AKYG1722
OTU2611,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Kallotenuales,f__AKIW781,g__norank_f__AKIW781,s__unclassified_g__norank_f__AKIW781
OTU2612,Bacteria,p__unclassified_k__norank_d__Bacteria,c__unclassified_k__norank_d__Bacteria,o__unclassified_k__norank_d__Bacteria,f__unclassified_k__norank_d__Bacteria,g__unclassified_k__norank_d__Bacteria,s__unclassified_k__norank_d__Bacteria
OTU2616,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Paracaedibacterales,f__Paracaedibacteraceae,g__Candidatus_Paracaedibacter,s__uncultured_Alphaproteobacteria_bacterium_g__Candidatus_Paracaedibacter
OTU2617,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__unclassified_o__Gammaproteobacteria_Incertae_Sedis,g__Candidatus_Ovatusbacter,s__uncultured_bacterium_g__Candidatus_Ovatusbacter
OTU2618,Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__norank_o__Peptostreptococcales-Tissierellales,g__Tissierella,s__unclassified_g__Tissierella
OTU2619,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Elsterales,f__norank_o__Elsterales,g__norank_f__norank_o__Elsterales,s__unclassified_g__norank_f__norank_o__Elsterales
OTU262,Bacteria,p__Acidobacteriota,c__Holophagae,o__Subgroup_7,f__norank_o__Subgroup_7,g__norank_f__norank_o__Subgroup_7,s__unclassified_g__norank_f__norank_o__Subgroup_7
OTU2623,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__norank_f__JG30-KF-CM45,s__uncultured_bacterium_g__norank_f__JG30-KF-CM45
OTU2624,Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__norank_o__C0119,g__norank_f__norank_o__C0119,s__uncultured_bacterium_g__norank_f__norank_o__C0119
OTU2625,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__unclassified_o__Rhizobiales,g__unclassified_o__Rhizobiales,s__unclassified_o__Rhizobiales
OTU2627,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__unclassified_f__Acetobacteraceae,s__unclassified_f__Acetobacteraceae
OTU2629,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Elsterales,f__norank_o__Elsterales,g__norank_f__norank_o__Elsterales,s__uncultured_bacterium_g__norank_f__norank_o__Elsterales
OTU2632,Bacteria,p__Chloroflexi,c__TK10,o__norank_c__TK10,f__norank_o__norank_c__TK10,g__norank_f__norank_o__norank_c__TK10,s__metagenome_g__norank_f__norank_o__norank_c__TK10
OTU2633,Bacteria,p__Chloroflexi,c__OLB14,o__norank_c__OLB14,f__norank_o__norank_c__OLB14,g__norank_f__norank_o__norank_c__OLB14,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__OLB14
OTU2634,Bacteria,p__Firmicutes,c__Bacilli,o__Entomoplasmatales,f__type_III,g__norank_f__type_III,s__uncultured_Mollicutes_bacterium_g__norank
OTU2635,Bacteria,p__Chloroflexi,c__TK10,o__norank_c__TK10,f__norank_o__norank_c__TK10,g__norank_f__norank_o__norank_c__TK10,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__TK10
OTU2637,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__unclassified_c__Alphaproteobacteria,f__unclassified_c__Alphaproteobacteria,g__unclassified_c__Alphaproteobacteria,s__unclassified_c__Alphaproteobacteria
OTU2638,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Isosphaerales,f__Isosphaeraceae,g__norank_f__Isosphaeraceae,s__unclassified_g__norank_f__Isosphaeraceae
OTU2639,Bacteria,p__Chloroflexi,c__Chloroflexia,o__unclassified_c__Chloroflexia,f__unclassified_c__Chloroflexia,g__unclassified_c__Chloroflexia,s__unclassified_c__Chloroflexia
OTU2641,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__norank_o__Rhodospirillales,g__norank_f__norank_o__Rhodospirillales,s__metagenome_g__norank_f__norank_o__Rhodospirillales
OTU2642,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__1174-901-12,s__unclassified_g__1174-901-12
OTU2644,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__unclassified_g__norank_f__Gemmataceae
OTU2645,Bacteria,p__Patescibacteria,c__Berkelbacteria,o__norank_c__Berkelbacteria,f__norank_o__norank_c__Berkelbacteria,g__norank_f__norank_o__norank_c__Berkelbacteria,s__unclassified_g__norank_f__norank_o__norank_c__Berkelbacteria
OTU2646,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__norank_f__Rickettsiaceae,s__uncultured_bacterium_g__norank_f__Rickettsiaceae
OTU2647,Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Tepidisphaerales,f__WD2101_soil_group,g__norank_f__WD2101_soil_group,s__Planctomycetales_bacterium_Ellin6207
OTU2648,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__uncultured_bacterium_g__norank_f__Gemmataceae
OTU2650,Bacteria,p__unclassified_k__norank_d__Bacteria,c__unclassified_k__norank_d__Bacteria,o__unclassified_k__norank_d__Bacteria,f__unclassified_k__norank_d__Bacteria,g__unclassified_k__norank_d__Bacteria,s__unclassified_k__norank_d__Bacteria
OTU2653,Bacteria,p__Firmicutes,c__Desulfotomaculia,o__Desulfotomaculales,f__norank_o__Desulfotomaculales,g__unclassified_f__norank_o__Desulfotomaculales,s__unclassified_f__norank_o__Desulfotomaculales
OTU2654,Bacteria,p__Acidobacteriota,c__Subgroup_25,o__norank_c__Subgroup_25,f__norank_o__norank_c__Subgroup_25,g__norank_f__norank_o__norank_c__Subgroup_25,s__unclassified_g__norank_f__norank_o__norank_c__Subgroup_25
OTU2655,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Ferrovibrionales,f__norank_o__Ferrovibrionales,g__Taonella,s__metagenome_g__Taonella
OTU2656,Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__norank_o__C0119,g__norank_f__norank_o__C0119,s__uncultured_bacterium_g__norank_f__norank_o__C0119
OTU2658,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__norank_f__JG30-KF-CM45,s__unclassified_g__norank_f__JG30-KF-CM45
OTU2659,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__norank_f__Roseiflexaceae,s__uncultured_bacterium_g__norank_f__Roseiflexaceae
OTU266,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__unclassified_c__Gammaproteobacteria,f__unclassified_c__Gammaproteobacteria,g__unclassified_c__Gammaproteobacteria,s__unclassified_c__Gammaproteobacteria
OTU2660,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Kallotenuales,f__AKIW781,g__norank_f__AKIW781,s__uncultured_soil_bacterium_g__norank_f__AKIW781
OTU2662,Bacteria,p__Acidobacteriota,c__Subgroup_22,o__norank_c__Subgroup_22,f__norank_o__norank_c__Subgroup_22,g__norank_f__norank_o__norank_c__Subgroup_22,s__unclassified_g__norank_f__norank_o__norank_c__Subgroup_22
OTU2663,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__norank_f__SM2D12,s__uncultured_bacterium_g__norank_f__SM2D12
OTU2664,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__KF-JG30-B3,g__norank_f__KF-JG30-B3,s__metagenome_g__norank_f__KF-JG30-B3
OTU2667,Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__unclassified_f__Lachnospiraceae,s__unclassified_f__Lachnospiraceae
OTU2668,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__norank_f__Chitinophagaceae,s__uncultured_bacterium_g__norank_f__Chitinophagaceae
OTU267,Bacteria,p__Acidobacteriota,c__unclassified_p__Acidobacteriota,o__unclassified_p__Acidobacteriota,f__unclassified_p__Acidobacteriota,g__unclassified_p__Acidobacteriota,s__unclassified_p__Acidobacteriota
OTU2672,Bacteria,p__Chloroflexi,c__unclassified_p__Chloroflexi,o__unclassified_p__Chloroflexi,f__unclassified_p__Chloroflexi,g__unclassified_p__Chloroflexi,s__unclassified_p__Chloroflexi
OTU2673,Bacteria,p__Actinobacteriota,c__MB-A2-108,o__norank_c__MB-A2-108,f__norank_o__norank_c__MB-A2-108,g__norank_f__norank_o__norank_c__MB-A2-108,s__unclassified_g__norank_f__norank_o__norank_c__MB-A2-108
OTU2674,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__unclassified_f__Microbacteriaceae,s__unclassified_f__Microbacteriaceae
OTU2675,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__uncultured_bacterium_g__norank_f__norank_o__Saccharimonadales
OTU2676,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Opitutaceae,g__norank_f__Opitutaceae,s__uncultured_Opitutus_sp._g__norank
OTU2678,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Kallotenuales,f__AKIW781,g__norank_f__AKIW781,s__uncultured_bacterium_g__norank_f__AKIW781
OTU2679,Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__unclassified_c__Ktedonobacteria,f__unclassified_c__Ktedonobacteria,g__unclassified_c__Ktedonobacteria,s__unclassified_c__Ktedonobacteria
OTU268,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__NS9_marine_group,g__norank_f__NS9_marine_group,s__metagenome_g__norank_f__NS9_marine_group
OTU2680,Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium_sensu_stricto_8,s__uncultured_Firmicutes_bacterium_g__Clostridium_sensu_stricto_8
OTU2682,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__norank_f__Gemmatimonadaceae,s__Gemmatimonadetes_bacterium_WY71
OTU2683,Bacteria,p__Bacteroidota,c__SJA-28,o__norank_c__SJA-28,f__norank_o__norank_c__SJA-28,g__norank_f__norank_o__norank_c__SJA-28,s__uncultured_Ignavibacterium_sp._g__norank_f__norank
OTU2685,Bacteria,p__Armatimonadota,c__Armatimonadia,o__Armatimonadales,f__norank_o__Armatimonadales,g__norank_f__norank_o__Armatimonadales,s__uncultured_Armatimonadetes_bacterium_g__norank_f__norank_o__Armatimonadales
OTU2686,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__uncultured_bacterium_g__norank_f__Gemmataceae
OTU2687,Bacteria,p__Cyanobacteria,c__Sericytochromatia,o__norank_c__Sericytochromatia,f__norank_o__norank_c__Sericytochromatia,g__norank_f__norank_o__norank_c__Sericytochromatia,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__Sericytochromatia
OTU2688,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__norank_f__Diplorickettsiaceae,s__uncultured_bacterium_g__norank_f__Diplorickettsiaceae
OTU2689,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__norank_f__SM2D12,s__metagenome_g__norank_f__SM2D12
OTU2691,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Pyrinomonadales,f__Pyrinomonadaceae,g__RB41,s__uncultured_Acidobacteriaceae_bacterium_g__RB41
OTU27,Bacteria,p__unclassified_k__norank_d__Bacteria,c__unclassified_k__norank_d__Bacteria,o__unclassified_k__norank_d__Bacteria,f__unclassified_k__norank_d__Bacteria,g__unclassified_k__norank_d__Bacteria,s__unclassified_k__norank_d__Bacteria
OTU270,Bacteria,p__Myxococcota,c__Polyangia,o__mle1-27,f__norank_o__mle1-27,g__norank_f__norank_o__mle1-27,s__unclassified_g__norank_f__norank_o__mle1-27
OTU2701,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__norank_f__Gemmatimonadaceae,s__unclassified_g__norank_f__Gemmatimonadaceae
OTU2702,Bacteria,p__Cyanobacteria,c__Sericytochromatia,o__norank_c__Sericytochromatia,f__norank_o__norank_c__Sericytochromatia,g__norank_f__norank_o__norank_c__Sericytochromatia,s__unclassified_g__norank_f__norank_o__norank_c__Sericytochromatia
OTU2703,Bacteria,p__Proteobacteria,c__unclassified_p__Proteobacteria,o__unclassified_p__Proteobacteria,f__unclassified_p__Proteobacteria,g__unclassified_p__Proteobacteria,s__unclassified_p__Proteobacteria
OTU2704,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__norank_c__Alphaproteobacteria,f__norank_o__norank_c__Alphaproteobacteria,g__norank_f__norank_o__norank_c__Alphaproteobacteria,s__unclassified_g__norank_f__norank_o__norank_c__Alphaproteobacteria
OTU2705,Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__norank_o__Chloroplast,g__norank_f__norank_o__Chloroplast,s__unclassified_g__norank_f__norank_o__Chloroplast
OTU2706,Bacteria,p__Actinobacteriota,c__MB-A2-108,o__norank_c__MB-A2-108,f__norank_o__norank_c__MB-A2-108,g__norank_f__norank_o__norank_c__MB-A2-108,s__unclassified_g__norank_f__norank_o__norank_c__MB-A2-108
OTU2707,Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Sandaracinaceae,g__norank_f__Sandaracinaceae,s__metagenome_g__norank_f__Sandaracinaceae
OTU2708,Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__norank_f__A4b,s__unclassified_g__norank_f__A4b
OTU2709,Bacteria,p__Chloroflexi,c__AD3,o__norank_c__AD3,f__norank_o__norank_c__AD3,g__norank_f__norank_o__norank_c__AD3,s__unclassified_g__norank_f__norank_o__norank_c__AD3
OTU271,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__norank_f__Chitinophagaceae,s__uncultured_Niastella_sp._g__norank
OTU2712,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__norank_o__Gaiellales,g__norank_f__norank_o__Gaiellales,s__uncultured_bacterium_g__norank_f__norank_o__Gaiellales
OTU2713,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__norank_o__Chitinophagales,g__norank_f__norank_o__Chitinophagales,s__uncultured_soil_bacterium_g__norank_f__norank_o__Chitinophagales
OTU2714,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Isosphaerales,f__Isosphaeraceae,g__norank_f__Isosphaeraceae,s__uncultured_bacterium_g__norank_f__Isosphaeraceae
OTU2716,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__unclassified_o__Chthoniobacterales,g__unclassified_o__Chthoniobacterales,s__unclassified_o__Chthoniobacterales
OTU2718,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__norank_o__IMCC26256,g__norank_f__norank_o__IMCC26256,s__uncultured_Acidimicrobiia_bacterium_g__norank_f__norank
OTU2719,Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__metagenome_g__SM1A02
OTU272,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__norank_f__Chitinophagaceae,s__metagenome_g__norank_f__Chitinophagaceae
OTU2720,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Chloroflexaceae,g__FFCH7168,s__uncultured_bacterium_g__FFCH7168
OTU2721,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__11-24,f__norank_o__11-24,g__norank_f__norank_o__11-24,s__unclassified_g__norank_f__norank_o__11-24
OTU2724,Bacteria,p__Actinobacteriota,c__MB-A2-108,o__norank_c__MB-A2-108,f__norank_o__norank_c__MB-A2-108,g__norank_f__norank_o__norank_c__MB-A2-108,s__uncultured_actinobacterium_g__norank_f__norank_o__norank_c__MB-A2-108
OTU2726,Bacteria,p__Patescibacteria,c__unclassified_p__Patescibacteria,o__unclassified_p__Patescibacteria,f__unclassified_p__Patescibacteria,g__unclassified_p__Patescibacteria,s__unclassified_p__Patescibacteria
OTU2727,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__norank_f__67-14,s__uncultured_bacterium_g__norank_f__67-14
OTU2728,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__unclassified_g__norank_f__Gemmataceae
OTU2729,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__norank_f__Gemmatimonadaceae,s__Gemmatimonadetes_bacterium_LX87
OTU273,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__env.OPS_17,g__norank_f__env.OPS_17,s__unclassified_g__norank_f__env.OPS_17
OTU2730,Bacteria,p__Firmicutes,c__Bacilli,o__Thermoactinomycetales,f__Thermoactinomycetaceae,g__unclassified_f__Thermoactinomycetaceae,s__unclassified_f__Thermoactinomycetaceae
OTU2731,Bacteria,p__Acidobacteriota,c__Subgroup_25,o__norank_c__Subgroup_25,f__norank_o__norank_c__Subgroup_25,g__norank_f__norank_o__norank_c__Subgroup_25,s__uncultured_soil_bacterium_g__norank_f__norank_o__norank_c__Subgroup_25
OTU2732,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Isosphaerales,f__Isosphaeraceae,g__norank_f__Isosphaeraceae,s__uncultured_bacterium_g__norank_f__Isosphaeraceae
OTU2734,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Isosphaerales,f__Isosphaeraceae,g__norank_f__Isosphaeraceae,s__unclassified_g__norank_f__Isosphaeraceae
OTU2735,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__Vicinamibacteraceae,g__norank_f__Vicinamibacteraceae,s__unclassified_g__norank_f__Vicinamibacteraceae
OTU2736,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__unclassified_f__Micromonosporaceae,s__unclassified_f__Micromonosporaceae
OTU2737,Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__Ktedonobacterales,f__Ktedonobacteraceae,g__unclassified_f__Ktedonobacteraceae,s__unclassified_f__Ktedonobacteraceae
OTU2739,Bacteria,p__Chloroflexi,c__Anaerolineae,o__RBG-13-54-9,f__norank_o__RBG-13-54-9,g__norank_f__norank_o__RBG-13-54-9,s__uncultured_bacterium_UASB_TL14
OTU274,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__NS11-12_marine_group,g__norank_f__NS11-12_marine_group,s__uncultured_bacterium_g__norank_f__NS11-12_marine_group
OTU2743,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__norank_f__Roseiflexaceae,s__unclassified_g__norank_f__Roseiflexaceae
OTU2744,Bacteria,p__Planctomycetota,c__OM190,o__norank_c__OM190,f__norank_o__norank_c__OM190,g__norank_f__norank_o__norank_c__OM190,s__unclassified_g__norank_f__norank_o__norank_c__OM190
OTU2745,Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__unclassified_f__Lachnospiraceae,s__unclassified_f__Lachnospiraceae
OTU2747,Bacteria,p__Actinobacteriota,c__MB-A2-108,o__norank_c__MB-A2-108,f__norank_o__norank_c__MB-A2-108,g__norank_f__norank_o__norank_c__MB-A2-108,s__unclassified_g__norank_f__norank_o__norank_c__MB-A2-108
OTU2748,Bacteria,p__Actinobacteriota,c__MB-A2-108,o__norank_c__MB-A2-108,f__norank_o__norank_c__MB-A2-108,g__norank_f__norank_o__norank_c__MB-A2-108,s__uncultured_bacterium_0425-2M17
OTU2749,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__11-24,f__norank_o__11-24,g__norank_f__norank_o__11-24,s__uncultured_Acidobacteria_bacterium_g__norank_f__norank_o__11-24
OTU2752,Bacteria,p__Patescibacteria,c__Microgenomatia,o__Candidatus_Levybacteria,f__norank_o__Candidatus_Levybacteria,g__norank_f__norank_o__Candidatus_Levybacteria,s__uncultured_bacterium_g__norank_f__norank_o__Candidatus_Levybacteria
OTU2754,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Pyrinomonadales,f__Pyrinomonadaceae,g__RB41,s__unclassified_g__RB41
OTU2755,Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Parachlamydiaceae,g__Candidatus_Protochlamydia,s__metagenome_g__Candidatus_Protochlamydia
OTU2756,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__unclassified_g__norank_f__Gemmataceae
OTU2757,Bacteria,p__Patescibacteria,c__norank_p__Patescibacteria,o__norank_c__norank_p__Patescibacteria,f__norank_o__norank_c__norank_p__Patescibacteria,g__norank_f__norank_o__norank_c__norank_p__Patescibacteria,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__norank_p__Patescibacteria
OTU2758,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Isosphaerales,f__Isosphaeraceae,g__unclassified_f__Isosphaeraceae,s__unclassified_f__Isosphaeraceae
OTU2759,Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Simkaniaceae,g__unclassified_f__Simkaniaceae,s__unclassified_f__Simkaniaceae
OTU276,Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__unclassified_g__SM1A02
OTU2760,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__norank_c__Acidimicrobiia,f__norank_o__norank_c__Acidimicrobiia,g__norank_f__norank_o__norank_c__Acidimicrobiia,s__unclassified_g__norank_f__norank_o__norank_c__Acidimicrobiia
OTU2761,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__norank_f__JG30-KF-CM45,s__uncultured_Thermomicrobia_bacterium_g__norank_f__JG30-KF-CM45
OTU2762,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__norank_o__Rhodospirillales,g__norank_f__norank_o__Rhodospirillales,s__uncultured_Rhodospirillaceae_bacterium_g__norank_f__norank_o__Rhodospirillales
OTU2763,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__LD29,s__unclassified_g__LD29
OTU2764,Bacteria,p__Actinobacteriota,c__unclassified_p__Actinobacteriota,o__unclassified_p__Actinobacteriota,f__unclassified_p__Actinobacteriota,g__unclassified_p__Actinobacteriota,s__unclassified_p__Actinobacteriota
